Sexo;Comunidades y Ciudades Autónomas;Sector económico;Periodo;Total
Ambos sexos;16 País Vasco;Total;2020;100
Ambos sexos;16 País Vasco;Total;2019;100
Ambos sexos;16 País Vasco;Total;2018;100
Ambos sexos;16 País Vasco;Total;2017;100
Ambos sexos;16 País Vasco;Total;2016;100
Ambos sexos;16 País Vasco;Total;2015;100
Ambos sexos;16 País Vasco;Total;2014;100
Ambos sexos;16 País Vasco;Total;2013;100
Ambos sexos;16 País Vasco;Total;2012;100
Ambos sexos;16 País Vasco;Total;2011;100
Ambos sexos;16 País Vasco;Total;2010;100
Ambos sexos;16 País Vasco;Total;2009;100
Ambos sexos;16 País Vasco;Total;2008;100
Ambos sexos;16 País Vasco;Agricultura;2024;0,6
Ambos sexos;16 País Vasco;Agricultura;2023;0,5
Ambos sexos;16 País Vasco;Agricultura;2022;0,4
Ambos sexos;16 País Vasco;Agricultura;2021;0,5
Ambos sexos;16 País Vasco;Agricultura;2020;0,3
Ambos sexos;16 País Vasco;Agricultura;2019;0,4
Ambos sexos;16 País Vasco;Agricultura;2018;0,4
Ambos sexos;16 País Vasco;Agricultura;2017;0,6
Ambos sexos;16 País Vasco;Agricultura;2016;0,6
Ambos sexos;16 País Vasco;Agricultura;2015;0,6
Ambos sexos;16 País Vasco;Agricultura;2014;0,4
Ambos sexos;16 País Vasco;Agricultura;2013;0,3
Ambos sexos;16 País Vasco;Agricultura;2012;0,4
Ambos sexos;16 País Vasco;Agricultura;2011;0,3
Ambos sexos;16 País Vasco;Agricultura;2010;0,4
Ambos sexos;16 País Vasco;Agricultura;2009;0,4
Ambos sexos;16 País Vasco;Agricultura;2008;0,5
Ambos sexos;16 País Vasco;Industria;2024;21,1
Ambos sexos;16 País Vasco;Industria;2023;21,4
Ambos sexos;16 País Vasco;Industria;2022;22,1
Ambos sexos;16 País Vasco;Industria;2021;23,1
Ambos sexos;16 País Vasco;Industria;2020;22,4
Ambos sexos;16 País Vasco;Industria;2019;22,1
Ambos sexos;16 País Vasco;Industria;2018;23,5
Ambos sexos;16 País Vasco;Industria;2017;24,4
Ambos sexos;16 País Vasco;Industria;2016;24
Ambos sexos;16 País Vasco;Industria;2015;22,8
Ambos sexos;16 País Vasco;Industria;2014;21,9
Ambos sexos;16 País Vasco;Industria;2013;22,1
Ambos sexos;16 País Vasco;Industria;2012;22
Ambos sexos;16 País Vasco;Industria;2011;23,4
Ambos sexos;16 País Vasco;Industria;2010;23,7
Ambos sexos;16 País Vasco;Industria;2009;24,4
Ambos sexos;16 País Vasco;Industria;2008;25,5
Ambos sexos;16 País Vasco;Construcción;2024;3,9
Ambos sexos;16 País Vasco;Construcción;2023;4,8
Ambos sexos;16 País Vasco;Construcción;2022;4,4
Ambos sexos;16 País Vasco;Construcción;2021;3,7
Ambos sexos;16 País Vasco;Construcción;2020;4,7
Ambos sexos;16 País Vasco;Construcción;2019;4,7
Ambos sexos;16 País Vasco;Construcción;2018;4,5
Ambos sexos;16 País Vasco;Construcción;2017;4,1
Ambos sexos;16 País Vasco;Construcción;2016;4,5
Ambos sexos;16 País Vasco;Construcción;2015;4,5
Ambos sexos;16 País Vasco;Construcción;2014;4,7
Ambos sexos;16 País Vasco;Construcción;2013;5,3
Ambos sexos;16 País Vasco;Construcción;2012;5,1
Ambos sexos;16 País Vasco;Construcción;2011;5,6
Ambos sexos;16 País Vasco;Construcción;2010;6,3
Ambos sexos;16 País Vasco;Construcción;2009;7,3
Ambos sexos;16 País Vasco;Construcción;2008;8
Ambos sexos;16 País Vasco;Servicios;2024;74,4
Ambos sexos;16 País Vasco;Servicios;2023;73,3
Ambos sexos;16 País Vasco;Servicios;2022;73
Ambos sexos;16 País Vasco;Servicios;2021;72,6
Ambos sexos;16 País Vasco;Servicios;2020;72,6
Ambos sexos;16 País Vasco;Servicios;2019;72,8
Ambos sexos;16 País Vasco;Servicios;2018;71,6
Ambos sexos;16 País Vasco;Servicios;2017;70,9
Ambos sexos;16 País Vasco;Servicios;2016;70,9
Ambos sexos;16 País Vasco;Servicios;2015;72,2
Ambos sexos;16 País Vasco;Servicios;2014;73
Ambos sexos;16 País Vasco;Servicios;2013;72,3
Ambos sexos;16 País Vasco;Servicios;2012;72,5
Ambos sexos;16 País Vasco;Servicios;2011;70,7
Ambos sexos;16 País Vasco;Servicios;2010;69,6
Ambos sexos;16 País Vasco;Servicios;2009;67,9
Ambos sexos;16 País Vasco;Servicios;2008;66
Ambos sexos;17 Rioja, La;Total;2024;100
Ambos sexos;17 Rioja, La;Total;2023;100
Ambos sexos;17 Rioja, La;Total;2022;100
Ambos sexos;17 Rioja, La;Total;2021;100
Ambos sexos;17 Rioja, La;Total;2020;100
Ambos sexos;17 Rioja, La;Total;2019;100
Ambos sexos;17 Rioja, La;Total;2018;100
Ambos sexos;17 Rioja, La;Total;2017;100
Ambos sexos;17 Rioja, La;Total;2016;100
Ambos sexos;17 Rioja, La;Total;2015;100
Ambos sexos;17 Rioja, La;Total;2014;100
Ambos sexos;17 Rioja, La;Total;2013;100
Ambos sexos;17 Rioja, La;Total;2012;100
Ambos sexos;17 Rioja, La;Total;2011;100
Ambos sexos;17 Rioja, La;Total;2010;100
Ambos sexos;17 Rioja, La;Total;2009;100
Ambos sexos;17 Rioja, La;Total;2008;100
Ambos sexos;17 Rioja, La;Agricultura;2024;4,1
Ambos sexos;17 Rioja, La;Agricultura;2023;2,8
Ambos sexos;17 Rioja, La;Agricultura;2022;3,2
Ambos sexos;17 Rioja, La;Agricultura;2021;4,1
Ambos sexos;17 Rioja, La;Agricultura;2020;4,5
Ambos sexos;17 Rioja, La;Agricultura;2019;3,2
Ambos sexos;17 Rioja, La;Agricultura;2018;3,9
Ambos sexos;17 Rioja, La;Agricultura;2017;3,2
Ambos sexos;17 Rioja, La;Agricultura;2016;3,6
Ambos sexos;17 Rioja, La;Agricultura;2015;3,2
Ambos sexos;17 Rioja, La;Agricultura;2014;2,2
Ambos sexos;17 Rioja, La;Agricultura;2013;3,5
Ambos sexos;17 Rioja, La;Agricultura;2012;2,4
Ambos sexos;17 Rioja, La;Agricultura;2011;2,2
Ambos sexos;17 Rioja, La;Agricultura;2010;2,4
Ambos sexos;17 Rioja, La;Agricultura;2009;1,6
Ambos sexos;17 Rioja, La;Agricultura;2008;1
Ambos sexos;17 Rioja, La;Industria;2024;29,8
Ambos sexos;17 Rioja, La;Industria;2023;31,6
Ambos sexos;17 Rioja, La;Industria;2022;31,9
Ambos sexos;17 Rioja, La;Industria;2021;30,4
Ambos sexos;17 Rioja, La;Industria;2020;27,4
Ambos sexos;17 Rioja, La;Industria;2019;27,7
Ambos sexos;17 Rioja, La;Industria;2018;27,9
Ambos sexos;17 Rioja, La;Industria;2017;27,3
Ambos sexos;17 Rioja, La;Industria;2016;28
Ambos sexos;17 Rioja, La;Industria;2015;28,7
Ambos sexos;17 Rioja, La;Industria;2014;28,5
Ambos sexos;17 Rioja, La;Industria;2013;30,1
Ambos sexos;17 Rioja, La;Industria;2012;26,9
Ambos sexos;17 Rioja, La;Industria;2011;27,7
Ambos sexos;17 Rioja, La;Industria;2010;28,4
Ambos sexos;17 Rioja, La;Industria;2009;28,6
Ambos sexos;17 Rioja, La;Industria;2008;29,1
Ambos sexos;17 Rioja, La;Construcción;2024;5,2
Ambos sexos;17 Rioja, La;Construcción;2023;6,5
Ambos sexos;17 Rioja, La;Construcción;2022;6,2
Ambos sexos;17 Rioja, La;Construcción;2021;4,5
Ambos sexos;17 Rioja, La;Construcción;2020;4,3
Ambos sexos;17 Rioja, La;Construcción;2019;4,8
Ambos sexos;17 Rioja, La;Construcción;2018;4,4
Ambos sexos;17 Rioja, La;Construcción;2017;3,9
Ambos sexos;17 Rioja, La;Construcción;2016;3,8
Ambos sexos;17 Rioja, La;Construcción;2015;5,1
Ambos sexos;17 Rioja, La;Construcción;2014;5,2
Ambos sexos;17 Rioja, La;Construcción;2013;5
Ambos sexos;17 Rioja, La;Construcción;2012;7,7
Ambos sexos;17 Rioja, La;Construcción;2011;9,3
Ambos sexos;17 Rioja, La;Construcción;2010;8,9
Ambos sexos;17 Rioja, La;Construcción;2009;9,5
Ambos sexos;17 Rioja, La;Construcción;2008;10,6
Ambos sexos;17 Rioja, La;Servicios;2024;60,9
Ambos sexos;17 Rioja, La;Servicios;2023;59,1
Ambos sexos;17 Rioja, La;Servicios;2022;58,6
Ambos sexos;17 Rioja, La;Servicios;2021;61
Ambos sexos;17 Rioja, La;Servicios;2020;63,7
Ambos sexos;17 Rioja, La;Servicios;2019;64,3
Ambos sexos;17 Rioja, La;Servicios;2018;63,8
Ambos sexos;17 Rioja, La;Servicios;2017;65,6
Ambos sexos;17 Rioja, La;Servicios;2016;64,6
Ambos sexos;17 Rioja, La;Servicios;2015;63
Ambos sexos;17 Rioja, La;Servicios;2014;64,2
Ambos sexos;17 Rioja, La;Servicios;2013;61,5
Ambos sexos;17 Rioja, La;Servicios;2012;62,9
Ambos sexos;17 Rioja, La;Servicios;2011;60,7
Ambos sexos;17 Rioja, La;Servicios;2010;60,3
Ambos sexos;17 Rioja, La;Servicios;2009;60,3
Ambos sexos;17 Rioja, La;Servicios;2008;59,3
Ambos sexos;18 Ceuta;Total;2024;100
Ambos sexos;18 Ceuta;Total;2023;100
Ambos sexos;18 Ceuta;Total;2022;100
Ambos sexos;18 Ceuta;Total;2021;100
Ambos sexos;18 Ceuta;Total;2020;100
Ambos sexos;18 Ceuta;Total;2019;100
Ambos sexos;18 Ceuta;Total;2018;100
Ambos sexos;18 Ceuta;Total;2017;100
Ambos sexos;18 Ceuta;Total;2016;100
Ambos sexos;18 Ceuta;Total;2015;100
Ambos sexos;18 Ceuta;Total;2014;100
Ambos sexos;18 Ceuta;Total;2013;100
Ambos sexos;18 Ceuta;Total;2012;100
Ambos sexos;18 Ceuta;Total;2011;100
Ambos sexos;18 Ceuta;Total;2010;100
Ambos sexos;18 Ceuta;Total;2009;100
Ambos sexos;18 Ceuta;Total;2008;100
Ambos sexos;18 Ceuta;Agricultura;2024;..
Ambos sexos;18 Ceuta;Agricultura;2023;..
Ambos sexos;18 Ceuta;Agricultura;2022;..
Ambos sexos;18 Ceuta;Agricultura;2021;..
Ambos sexos;18 Ceuta;Agricultura;2020;..
Ambos sexos;18 Ceuta;Agricultura;2019;0,2
Ambos sexos;18 Ceuta;Agricultura;2018;0,2
Ambos sexos;18 Ceuta;Agricultura;2017;..
Ambos sexos;18 Ceuta;Agricultura;2016;..
Ambos sexos;18 Ceuta;Agricultura;2015;..
Ambos sexos;18 Ceuta;Agricultura;2014;..
Ambos sexos;18 Ceuta;Agricultura;2013;..
Ambos sexos;18 Ceuta;Agricultura;2012;0,3
Ambos sexos;18 Ceuta;Agricultura;2011;..
Ambos sexos;18 Ceuta;Agricultura;2010;0,2
Ambos sexos;18 Ceuta;Agricultura;2009;0,3
Ambos sexos;18 Ceuta;Agricultura;2008;..
Ambos sexos;18 Ceuta;Industria;2024;3
Ambos sexos;18 Ceuta;Industria;2023;3,9
Ambos sexos;18 Ceuta;Industria;2022;3,4
Ambos sexos;18 Ceuta;Industria;2021;3,6
Ambos sexos;18 Ceuta;Industria;2020;4,5
Ambos sexos;18 Ceuta;Industria;2019;2,8
Ambos sexos;18 Ceuta;Industria;2018;3,5
Ambos sexos;18 Ceuta;Industria;2017;2,3
Ambos sexos;18 Ceuta;Industria;2016;1,6
Ambos sexos;18 Ceuta;Industria;2015;1,4
Ambos sexos;18 Ceuta;Industria;2014;3,6
Ambos sexos;18 Ceuta;Industria;2013;5,1
Ambos sexos;18 Ceuta;Industria;2012;3,2
Ambos sexos;18 Ceuta;Industria;2011;1,9
Ambos sexos;18 Ceuta;Industria;2010;4,6
Ambos sexos;18 Ceuta;Industria;2009;5
Ambos sexos;18 Ceuta;Industria;2008;3,2
Ambos sexos;18 Ceuta;Construcción;2024;4,8
Ambos sexos;18 Ceuta;Construcción;2023;3,9
Ambos sexos;18 Ceuta;Construcción;2022;6,6
Ambos sexos;18 Ceuta;Construcción;2021;2,7
Ambos sexos;18 Ceuta;Construcción;2020;2,5
Ambos sexos;18 Ceuta;Construcción;2019;3,1
Ambos sexos;18 Ceuta;Construcción;2018;3,3
Ambos sexos;18 Ceuta;Construcción;2017;2,6
Ambos sexos;18 Ceuta;Construcción;2016;3,6
Ambos sexos;18 Ceuta;Construcción;2015;3,5
Ambos sexos;18 Ceuta;Construcción;2014;2,5
Ambos sexos;18 Ceuta;Construcción;2013;1,2
Ambos sexos;18 Ceuta;Construcción;2012;5,1
Ambos sexos;18 Ceuta;Construcción;2011;6,2
Ambos sexos;18 Ceuta;Construcción;2010;8,3
Ambos sexos;18 Ceuta;Construcción;2009;5,8
Ambos sexos;18 Ceuta;Construcción;2008;7
Ambos sexos;18 Ceuta;Servicios;2024;92,2
Ambos sexos;18 Ceuta;Servicios;2023;92,2
Ambos sexos;18 Ceuta;Servicios;2022;90
Ambos sexos;18 Ceuta;Servicios;2021;93,7
Ambos sexos;18 Ceuta;Servicios;2020;93
Ambos sexos;18 Ceuta;Servicios;2019;93,9
Ambos sexos;18 Ceuta;Servicios;2018;93
Ambos sexos;18 Ceuta;Servicios;2017;95
Ambos sexos;18 Ceuta;Servicios;2016;94,9
Ambos sexos;18 Ceuta;Servicios;2015;95,1
Ambos sexos;18 Ceuta;Servicios;2014;94
Ambos sexos;18 Ceuta;Servicios;2013;93,7
Ambos sexos;18 Ceuta;Servicios;2012;91,5
Ambos sexos;18 Ceuta;Servicios;2011;91,9
Ambos sexos;18 Ceuta;Servicios;2010;87
Ambos sexos;18 Ceuta;Servicios;2009;88,9
Ambos sexos;18 Ceuta;Servicios;2008;89,9
Ambos sexos;19 Melilla;Total;2024;100
Ambos sexos;19 Melilla;Total;2023;100
Ambos sexos;19 Melilla;Total;2022;100
Ambos sexos;19 Melilla;Total;2021;100
Ambos sexos;19 Melilla;Total;2020;100
Ambos sexos;19 Melilla;Total;2019;100
Ambos sexos;19 Melilla;Total;2018;100
Ambos sexos;19 Melilla;Total;2017;100
Ambos sexos;19 Melilla;Total;2016;100
Ambos sexos;19 Melilla;Total;2015;100
Ambos sexos;19 Melilla;Total;2014;100
Ambos sexos;19 Melilla;Total;2013;100
Ambos sexos;19 Melilla;Total;2012;100
Ambos sexos;19 Melilla;Total;2011;100
Ambos sexos;19 Melilla;Total;2010;100
Ambos sexos;19 Melilla;Total;2009;100
Ambos sexos;19 Melilla;Total;2008;100
Ambos sexos;19 Melilla;Agricultura;2024;0,1
Ambos sexos;19 Melilla;Agricultura;2023;..
Ambos sexos;19 Melilla;Agricultura;2022;..
Ambos sexos;19 Melilla;Agricultura;2021;0,2
Ambos sexos;19 Melilla;Agricultura;2020;0,2
Ambos sexos;19 Melilla;Agricultura;2019;..
Ambos sexos;19 Melilla;Agricultura;2018;0,3
Ambos sexos;19 Melilla;Agricultura;2017;0,6
Ambos sexos;19 Melilla;Agricultura;2016;..
Ambos sexos;19 Melilla;Agricultura;2015;..
Ambos sexos;19 Melilla;Agricultura;2014;..
Ambos sexos;19 Melilla;Agricultura;2013;0,2
Ambos sexos;19 Melilla;Agricultura;2012;..
Ambos sexos;19 Melilla;Agricultura;2011;..
Ambos sexos;19 Melilla;Agricultura;2010;..
Ambos sexos;19 Melilla;Agricultura;2009;0
Ambos sexos;19 Melilla;Agricultura;2008;..
Ambos sexos;19 Melilla;Industria;2024;2,8
Ambos sexos;19 Melilla;Industria;2023;2,5
Ambos sexos;19 Melilla;Industria;2022;3,7
Ambos sexos;19 Melilla;Industria;2021;2,3
Ambos sexos;19 Melilla;Industria;2020;1,1
Ambos sexos;19 Melilla;Industria;2019;2,1
Ambos sexos;19 Melilla;Industria;2018;3,1
Ambos sexos;19 Melilla;Industria;2017;2,2
Ambos sexos;19 Melilla;Industria;2016;4,3
Ambos sexos;19 Melilla;Industria;2015;3,2
Ambos sexos;19 Melilla;Industria;2014;2,4
Ambos sexos;19 Melilla;Industria;2013;3,3
Ambos sexos;19 Melilla;Industria;2012;2,4
Ambos sexos;19 Melilla;Industria;2011;1,9
Ambos sexos;19 Melilla;Industria;2010;1,1
Ambos sexos;19 Melilla;Industria;2009;1,8
Ambos sexos;19 Melilla;Industria;2008;3,4
Ambos sexos;19 Melilla;Construcción;2024;5,3
Ambos sexos;19 Melilla;Construcción;2023;2,8
Ambos sexos;19 Melilla;Construcción;2022;2
Ambos sexos;19 Melilla;Construcción;2021;5
Ambos sexos;19 Melilla;Construcción;2020;3,7
Ambos sexos;19 Melilla;Construcción;2019;3,2
Ambos sexos;19 Melilla;Construcción;2018;3,2
Ambos sexos;19 Melilla;Construcción;2017;3,9
Ambos sexos;19 Melilla;Construcción;2016;3,2
Ambos sexos;19 Melilla;Construcción;2015;2
Ambos sexos;19 Melilla;Construcción;2014;3,5
Ambos sexos;19 Melilla;Construcción;2013;4,7
Ambos sexos;19 Melilla;Construcción;2012;7,4
Ambos sexos;19 Melilla;Construcción;2011;3,5
Ambos sexos;19 Melilla;Construcción;2010;7,5
Ambos sexos;19 Melilla;Construcción;2009;8,2
Ambos sexos;19 Melilla;Construcción;2008;5,4
Ambos sexos;19 Melilla;Servicios;2024;91,8
Ambos sexos;19 Melilla;Servicios;2023;94,6
Ambos sexos;19 Melilla;Servicios;2022;94,3
Ambos sexos;19 Melilla;Servicios;2021;92,5
Ambos sexos;19 Melilla;Servicios;2020;95
Ambos sexos;19 Melilla;Servicios;2019;94,7
Ambos sexos;19 Melilla;Servicios;2018;93,4
Ambos sexos;19 Melilla;Servicios;2017;93,3
Ambos sexos;19 Melilla;Servicios;2016;92,5
Ambos sexos;19 Melilla;Servicios;2015;94,9
Ambos sexos;19 Melilla;Servicios;2014;94,1
Ambos sexos;19 Melilla;Servicios;2013;91,9
Ambos sexos;19 Melilla;Servicios;2012;90,1
Ambos sexos;19 Melilla;Servicios;2011;94,6
Ambos sexos;19 Melilla;Servicios;2010;91,3
Ambos sexos;19 Melilla;Servicios;2009;89,9
Ambos sexos;19 Melilla;Servicios;2008;91,2
Hombres;Total Nacional;Total;2024;100
Hombres;Total Nacional;Total;2023;100
Hombres;Total Nacional;Total;2022;100
Hombres;Total Nacional;Total;2021;100
Hombres;Total Nacional;Total;2020;100
Hombres;Total Nacional;Total;2019;100
Hombres;Total Nacional;Total;2018;100
Hombres;Total Nacional;Total;2017;100
Hombres;Total Nacional;Total;2016;100
Hombres;Total Nacional;Total;2015;100
Hombres;Total Nacional;Total;2014;100
Hombres;Total Nacional;Total;2013;100
Hombres;Total Nacional;Total;2012;100
Hombres;Total Nacional;Total;2011;100
Hombres;Total Nacional;Total;2010;100
Hombres;Total Nacional;Total;2009;100
Hombres;Total Nacional;Total;2008;100
Hombres;Total Nacional;Agricultura;2024;3,7
Hombres;Total Nacional;Agricultura;2023;3,9
Hombres;Total Nacional;Agricultura;2022;4,4
Hombres;Total Nacional;Agricultura;2021;4,7
Hombres;Total Nacional;Agricultura;2020;4,6
Hombres;Total Nacional;Agricultura;2019;4,5
Hombres;Total Nacional;Agricultura;2018;4,7
Hombres;Total Nacional;Agricultura;2017;4,9
Hombres;Total Nacional;Agricultura;2016;4,8
Hombres;Total Nacional;Agricultura;2015;4,6
Hombres;Total Nacional;Agricultura;2014;4,4
Hombres;Total Nacional;Agricultura;2013;4,4
Hombres;Total Nacional;Agricultura;2012;4,2
Hombres;Total Nacional;Agricultura;2011;4
Hombres;Total Nacional;Agricultura;2010;4
Hombres;Total Nacional;Agricultura;2009;3,7
Hombres;Total Nacional;Agricultura;2008;3,3
Hombres;Total Nacional;Industria;2024;20
Hombres;Total Nacional;Industria;2023;20
Hombres;Total Nacional;Industria;2022;20,2
Hombres;Total Nacional;Industria;2021;20,9
Hombres;Total Nacional;Industria;2020;21,1
Hombres;Total Nacional;Industria;2019;21,2
Hombres;Total Nacional;Industria;2018;21,4
Hombres;Total Nacional;Industria;2017;21,7
Hombres;Total Nacional;Industria;2016;21,4
Hombres;Total Nacional;Industria;2015;21,6
Hombres;Total Nacional;Industria;2014;21,5
Hombres;Total Nacional;Industria;2013;21,7
Hombres;Total Nacional;Industria;2012;21,6
Hombres;Total Nacional;Industria;2011;21,6
Hombres;Total Nacional;Industria;2010;21,3
Hombres;Total Nacional;Industria;2009;21,7
Hombres;Total Nacional;Industria;2008;23
Hombres;Total Nacional;Construcción;2024;10,6
Hombres;Total Nacional;Construcción;2023;10,2
Hombres;Total Nacional;Construcción;2022;9,8
Hombres;Total Nacional;Construcción;2021;10
Hombres;Total Nacional;Construcción;2020;10
Hombres;Total Nacional;Construcción;2019;9,8
Hombres;Total Nacional;Construcción;2018;9,5
Hombres;Total Nacional;Construcción;2017;8,9
Hombres;Total Nacional;Construcción;2016;8,6
Hombres;Total Nacional;Construcción;2015;8,7
Hombres;Total Nacional;Construcción;2014;8,3
Hombres;Total Nacional;Construcción;2013;8,6
Hombres;Total Nacional;Construcción;2012;9,7
Hombres;Total Nacional;Construcción;2011;11,8
Hombres;Total Nacional;Construcción;2010;13,5
Hombres;Total Nacional;Construcción;2009;15,4
Hombres;Total Nacional;Construcción;2008;19,1
Hombres;Total Nacional;Servicios;2024;65,7
Hombres;Total Nacional;Servicios;2023;65,9
Hombres;Total Nacional;Servicios;2022;65,5
Hombres;Total Nacional;Servicios;2021;64,4
Hombres;Total Nacional;Servicios;2020;64,3
Hombres;Total Nacional;Servicios;2019;64,5
Hombres;Total Nacional;Servicios;2018;64,4
Hombres;Total Nacional;Servicios;2017;64,6
Hombres;Total Nacional;Servicios;2016;65,2
Hombres;Total Nacional;Servicios;2015;65,2
Hombres;Total Nacional;Servicios;2014;65,8
Hombres;Total Nacional;Servicios;2013;65,3
Hombres;Total Nacional;Servicios;2012;64,5
Hombres;Total Nacional;Servicios;2011;62,6
Hombres;Total Nacional;Servicios;2010;61,2
Hombres;Total Nacional;Servicios;2009;59,1
Hombres;Total Nacional;Servicios;2008;54,5
Hombres;01 Andalucía;Total;2024;100
Hombres;01 Andalucía;Total;2023;100
Hombres;01 Andalucía;Total;2022;100
Hombres;01 Andalucía;Total;2021;100
Hombres;01 Andalucía;Total;2020;100
Hombres;01 Andalucía;Total;2019;100
Hombres;01 Andalucía;Total;2018;100
Hombres;01 Andalucía;Total;2017;100
Hombres;01 Andalucía;Total;2016;100
Hombres;01 Andalucía;Total;2015;100
Hombres;01 Andalucía;Total;2014;100
Hombres;01 Andalucía;Total;2013;100
Hombres;01 Andalucía;Total;2012;100
Hombres;01 Andalucía;Total;2011;100
Hombres;01 Andalucía;Total;2010;100
Hombres;01 Andalucía;Total;2009;100
Hombres;01 Andalucía;Total;2008;100
Hombres;01 Andalucía;Agricultura;2024;8,2
Hombres;01 Andalucía;Agricultura;2023;8,8
Hombres;01 Andalucía;Agricultura;2022;9,6
Hombres;01 Andalucía;Agricultura;2021;10,9
Hombres;01 Andalucía;Agricultura;2020;11,1
Hombres;01 Andalucía;Agricultura;2019;10,2
Hombres;01 Andalucía;Agricultura;2018;10,1
Hombres;01 Andalucía;Agricultura;2017;11
Hombres;01 Andalucía;Agricultura;2016;11,1
Hombres;01 Andalucía;Agricultura;2015;9,5
Hombres;01 Andalucía;Agricultura;2014;10
Hombres;01 Andalucía;Agricultura;2013;9,6
Hombres;01 Andalucía;Agricultura;2012;9,5
Hombres;01 Andalucía;Agricultura;2011;8,8
Hombres;01 Andalucía;Agricultura;2010;9,2
Hombres;01 Andalucía;Agricultura;2009;8,1
Hombres;01 Andalucía;Agricultura;2008;7
Hombres;01 Andalucía;Industria;2024;13,3
Hombres;01 Andalucía;Industria;2023;13,7
Hombres;01 Andalucía;Industria;2022;13,4
Hombres;01 Andalucía;Industria;2021;13,9
Hombres;01 Andalucía;Industria;2020;14,4
Hombres;01 Andalucía;Industria;2019;14,3
Hombres;01 Andalucía;Industria;2018;14,1
Hombres;01 Andalucía;Industria;2017;13,7
Hombres;01 Andalucía;Industria;2016;13,3
Hombres;01 Andalucía;Industria;2015;12,3
Hombres;01 Andalucía;Industria;2014;13,1
Hombres;01 Andalucía;Industria;2013;13,7
